년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2012,1,10,2,0,-2.5,-5.8,1.5,2.5,53.9,2.7,7.51,71620
2012,1,11,3,0,-6,-8.1,-3.3,3.1,42.3,1.6,9.28,72453
2012,1,12,4,0,-4.6,-10.3,-0.4,2.5,56.5,2.6,6.95,71980
2012,1,13,5,0,-1.2,-4.1,2.6,2.5,52.8,2.9,7.45,71893
2012,1,14,6,1,-1.5,-6.3,2.7,2.1,51.6,2.8,8.79,63746
2012,1,15,7,1,-2.6,-4.7,0.3,2.4,44.5,2.2,7.33,60377
2012,1,16,1,0,1,-5.1,7.8,1.4,44.6,3,8.99,71422
2012,1,17,2,0,2.8,0,8.2,1.8,48.5,3.7,7.04,69998
2012,1,18,3,0,1.4,-2.2,5.4,1.7,39.8,2.7,6.8,69874
2012,1,19,4,0,5.3,1.4,8.4,2.9,54.4,4.9,4.23,69189
2012,1,20,5,0,5.4,3.7,8.3,3.4,61,5.5,4.17,66299
2012,1,21,6,1,2.4,-2.6,5.7,2.8,60.3,4.4,4.34,58618
2012,1,22,7,1,-7.7,-11.6,-2.4,4.2,37.9,1.3,10.49,54550
2012,1,23,1,1,-9.6,-12.2,-5.3,3.4,33.3,0.9,10.8,53318
2012,1,24,2,1,-7.3,-11.8,-3.1,2.5,39.9,1.4,10.56,56051
2012,1,25,3,0,-8.2,-11.6,-5,3.1,41.3,1.4,11.23,63424
2012,1,26,4,0,-2.9,-8.5,1.8,2.5,54.5,2.8,8.19,70451
2012,1,27,5,0,-0.9,-4.4,4.9,2.5,64.6,3.7,5.67,71023
2012,1,28,6,1,-1.8,-6,3.1,2.5,24.4,1.3,9.34,63016
2012,1,29,7,1,-2.8,-5.5,1.6,2.8,23.4,1.1,10.83,60436
2012,1,30,1,0,-5.6,-8.8,-0.8,2.8,22.4,0.9,11.29,71609
2012,1,31,2,0,-4.7,-8.5,-0.3,3.1,48.4,2.3,3.53,72308
2012,2,1,3,0,-12.8,-15.3,-8.1,3.9,47.9,1.1,12.09,72012
2012,2,2,4,0,-13.7,-17.1,-9.5,3.4,44.4,0.9,11.97,73833
2012,2,3,5,0,-8.6,-14.5,-3.9,2.3,54.3,1.8,11.61,73040
2012,2,4,6,1,-3,-5.2,1,2.3,48.5,2.3,11.66,65486
2012,2,5,7,1,-0.9,-4.5,4.8,1.4,36.1,2,9.18,61327
2012,2,6,1,0,0.9,-3.2,7,2.4,50.6,3.3,8.12,72008
2012,2,7,2,0,-8.7,-11.5,-0.1,5.2,42.3,1.4,12.61,73098
2012,2,8,3,0,-8,-12.1,-3.8,3.5,39.1,1.3,11.72,73131
2012,2,9,4,0,-4.5,-9,-0.5,2.5,48.9,2.1,11.26,72432
2012,2,10,5,0,-3.5,-6.9,1.7,2.8,46.4,2.3,9.13,72535
2012,2,11,6,1,-3.8,-9.2,0.8,2.6,42.5,2,12.82,64071
2012,2,12,7,1,-0.1,-5,4.8,1.8,34.4,1.9,12.56,60365
2012,2,13,1,0,3.1,0.2,8.4,2.1,26.3,2,9.1,71147
2012,2,14,2,0,3,-0.3,8.3,2.5,48.9,3.6,11.19,70253
2012,2,15,3,0,-1.3,-4.1,3,3.7,31.5,1.7,11.6,69690
2012,2,16,4,0,-2.8,-6.1,2.7,3.5,32.4,1.6,12.97,69414
2012,2,17,5,0,-6.4,-8.8,-2.9,4.4,35.1,1.3,11.51,70987
2012,2,18,6,1,-6.8,-9.6,-2.2,3.4,38.9,1.4,13.84,64121
2012,2,19,7,1,-4.4,-9.6,1.3,2.4,39.6,1.7,14.27,60733
2012,2,20,1,0,-0.2,-5.5,5.3,2.6,56.8,3.4,12.33,70433
2012,2,21,2,0,2.3,-0.9,5.5,1.9,59.1,4.2,5.42,70066
2012,2,22,3,0,5.8,-0.8,12.1,2.4,46.6,4.3,12.03,68837
2012,2,23,4,0,4.4,1.1,8.2,3.1,64.4,5.3,9.79,66267
2012,2,24,5,0,4.3,0.2,9.7,3.2,61.3,5,8.89,66140
2012,2,25,6,1,1.2,-2.3,5,3.8,57.4,3.8,8.62,60731
2012,2,26,7,1,-1.6,-4,3.2,3.3,33.5,1.8,11.08,58687
2012,2,27,1,0,-0.7,-5.9,5.2,2.4,31.3,1.7,15.1,68116
2012,2,28,2,0,2.1,-3.2,7.3,2.1,26.6,1.9,9.24,69091
2012,2,29,3,0,5.4,-1.5,11.8,2.2,27.1,2.4,13.54,66910
2012,3,1,4,1,8.7,4,14.6,1.9,20.1,2.1,13.24,59676
2012,3,2,5,0,6.9,5.2,9.5,3,54.6,5.4,5.47,65461
2012,3,3,6,1,6.9,2.7,12.9,3.5,47.1,4.6,12.99,57884
2012,3,4,7,1,6.2,3,9.7,5.2,49.9,4.7,7.35,55923
2012,3,5,1,0,5.3,3.1,8.5,5.8,66.9,5.9,3.76,67475
2012,3,6,2,0,3,1.8,4.6,4.7,81.6,6.2,1.66,68119
2012,3,7,3,0,3,-0.2,7.7,2.9,60.1,4.5,12.11,67480
2012,3,8,4,0,2,-0.3,5.2,3.5,47.8,3.3,10.7,67407
2012,3,9,5,0,3.4,-2.1,9.1,2.1,48.9,3.7,11.14,67403
2012,3,10,6,1,3.9,1.3,8.9,3.5,52.5,4.3,13.7,59193
2012,3,11,7,1,-2.4,-4.6,1.3,5.4,43,2.2,17.08,58214
2012,3,12,1,0,-1.6,-5.7,3.2,3.8,40.1,2.2,18.2,69180
2012,3,13,2,0,1.7,-3.5,6.6,2.6,49.8,3.4,15.5,67944
2012,3,14,3,0,3.6,1.8,5.9,3.8,70.4,5.6,2.94,67941
2012,3,15,4,0,5.5,-1.7,11.8,1.9,35.8,2.8,17.19,66662
2012,3,16,5,0,8.1,5.7,12.9,3.2,51.1,5.4,6.41,65949
2012,3,17,6,1,10.4,6.8,16.1,2.5,71.4,8.7,12.65,58487
2012,3,18,7,1,6.9,2.2,11.5,3.3,62.8,6.3,13.32,55516
2012,3,19,1,0,2.8,-0.5,7.2,3.1,38,2.7,15.36,65929
2012,3,20,2,0,3.1,-1.9,8.3,3.9,30.6,2.3,18.95,65917
2012,3,21,3,0,4.3,-0.5,10.4,2.9,36.3,2.8,18.93,65554
2012,3,22,4,0,7.8,3.3,11.4,2.5,53.6,5.6,9.92,66314
2012,3,23,5,0,5,2.3,9.7,3.7,82.5,7.1,1.38,65916
2012,3,24,6,1,3.3,1.5,6.9,5.6,54.5,4.1,13.08,58455
2012,3,25,7,1,3.6,0.9,7.7,4.8,36.6,2.8,18.4,55600
2012,3,26,1,0,3.9,-0.2,8.7,3.7,38.3,3,19.83,65406
2012,3,27,2,0,6.4,1,10.9,3.1,57.6,5.5,9.92,64132
2012,3,28,3,0,10.1,6.4,15.8,2,56.4,6.7,14.83,62671
2012,3,29,4,0,11.6,5.9,16.2,3.4,57,7.7,11.61,61505
2012,3,30,5,0,9,5.8,11.9,3.7,73.5,8.7,4.02,62023
2012,3,31,6,1,5.4,2.5,10.1,4.2,38.4,3.4,15.87,55993
2012,4,1,7,1,4.6,0.6,9.4,3.1,28.1,2.3,18.94,53824
2012,4,2,1,0,8.3,3.5,14.1,3.4,56.9,6.4,5.81,62058
2012,4,3,2,0,4.9,1.1,9.4,4.8,66.9,6,5.81,64390
2012,4,4,3,0,7.2,2.2,12.8,4.4,57.3,5.8,17.62,62455
2012,4,5,4,0,6.7,3.1,12.2,4.3,43.4,4.1,20.07,61447
2012,4,6,5,0,5.4,2.6,9.6,4.6,41.5,3.6,17.62,61955
2012,4,7,6,1,5.9,0.6,12.4,3,35.5,3.1,21.6,56470
2012,4,8,7,1,11.3,4.6,17.6,4.7,47.3,6.4,17.94,52545
2012,4,9,1,0,15.4,10.7,22.4,2.6,55.8,9,18.81,59632
2012,4,10,2,0,13.7,11.5,16.9,2,82.8,12.8,3.57,60615
2012,4,11,3,1,12.2,9.1,17.4,3.8,72.5,10.1,11.26,57192
2012,4,12,4,0,8.9,5.3,12.4,3.7,49.5,5.6,12.43,60318
2012,4,13,5,0,10.3,7.4,15.1,2.7,52.8,6.5,10.91,59998
2012,4,14,6,1,10.5,5.9,16.4,2.9,68,8.3,18.26,54323
2012,4,15,7,1,13.4,6.9,21.7,2.6,56,7.9,20.45,51032
2012,4,16,1,0,11.9,7.2,17.9,3.1,58,7.8,17.98,59317
2012,4,17,2,0,13.6,7.5,19.7,2.4,38.1,5.6,20.86,59495
2012,4,18,3,0,15.2,9.2,21.3,2.1,32.3,5.3,15.75,58531
2012,4,19,4,0,17,12.2,24.3,2.5,34.1,6.1,17.84,59736
2012,4,20,5,0,18.4,13.6,23.8,3.3,38.9,8.1,18.54,58827
2012,4,21,6,1,11.4,9.5,16.3,7.1,72.6,9.5,2.56,56020
2012,4,22,7,1,9.4,7.9,12,5.2,91.4,10.8,1.84,51897
2012,4,23,1,0,12.9,9.1,17.3,2.2,82.1,12.2,6.32,59092
2012,4,24,2,0,19.7,12.2,26.6,1.9,60.3,12.9,18.71,57954
2012,4,25,3,0,15.1,10.5,20.7,3.9,72.8,11.9,1.82,60184
2012,4,26,4,0,11.9,8,16.8,4.8,53.4,7.2,23.44,58571
2012,4,27,5,0,15.2,7.8,22.3,4.1,32,4.9,21.43,57420
2012,4,28,6,1,17,13.8,22.1,3.1,42.4,8.2,19.21,52289
2012,4,29,7,1,19.9,14,26.3,1.9,57.1,12.9,18.07,50060
2012,4,30,1,0,22.9,15.4,29.4,2.5,43.3,10.9,23.01,57303
2012,5,1,2,0,22.6,17.3,28.3,2,46.1,12.3,16.74,53469
2012,5,2,3,0,23.1,19,29.1,3,47.3,13,19.26,59194
2012,5,3,4,0,20,17,25.4,3.3,53.8,12.2,19.2,58681
2012,5,4,5,0,19.7,14.3,25.7,3.3,48.8,10.7,22.82,58254
2012,5,5,6,1,18.8,13.5,24.9,3.9,42.4,8.4,23.62,51023
2012,5,6,7,1,18.1,13.1,24.1,3.2,31.9,6.1,23.37,49265
2012,5,7,1,0,18.5,12.2,24.9,2.3,33.3,6.7,20.96,58783
2012,5,8,2,0,20.8,14.2,28,2.3,27.5,6.4,19.51,59726
2012,5,9,3,0,20.7,15,27.4,2.7,45.4,10.5,21.08,59180
2012,5,10,4,0,20.1,15.5,26.6,2.8,45.1,10.3,19.37,59469
2012,5,11,5,0,16.2,13.2,19.2,2.9,55.4,10.1,7.96,59389
2012,5,12,6,1,17.1,14.4,21.1,2.2,57.9,11.1,12.1,53474
2012,5,13,7,1,19.1,14.8,25.2,2.2,53,11.3,18.5,50870
2012,5,14,1,0,16.1,15.1,17.2,1.8,78.8,14.3,1.97,60105
2012,5,15,2,0,16.9,13,22.7,3.3,65.3,12.1,22.03,59545
2012,5,16,3,0,16.6,12.7,22,3,58.6,10.8,18.89,59297
2012,5,17,4,0,16.6,13.9,20.5,2.6,56.6,10.3,15.79,59354
2012,5,18,5,0,18.1,12,24.5,2.5,51.4,9.9,23.04,58805
2012,5,19,6,1,19.5,13.1,25.8,2.3,38,7.9,20.56,54050
2012,5,20,7,1,21.3,14.5,28.7,2.1,39.1,9.6,22.87,51396
2012,5,21,1,0,23,17.2,28.9,2.1,34.8,9.1,22.87,59738
2012,5,22,2,0,23.3,17.8,29.3,2.4,34.6,9.4,22.75,60915
2012,5,23,3,0,22.1,18.3,27.8,3,39.5,9.9,22.34,61029
2012,5,24,4,0,19.7,17,24,2.2,53,12,10.26,60583
2012,5,25,5,0,20.5,16.2,26.6,2.7,45.4,10.6,22.94,60262
2012,5,26,6,1,19.8,14.1,26.1,2.6,44.8,9.5,17.15,54131
2012,5,27,7,1,19.3,17.1,23.4,2.7,65.6,14.5,11.32,50165
2012,5,28,1,1,20.9,16.4,26,2.8,58,14,13.7,53876
2012,5,29,2,0,21.6,18.8,25.4,2.9,40.8,10.3,13.48,60116
2012,5,30,3,0,20.7,18.6,23.6,2.4,44.4,10.7,8.81,60395
2012,5,31,4,0,20.9,16.6,27.2,2.7,58.6,14,18.14,60991
2012,6,1,5,0,21.4,16.3,26.7,1.8,52.3,12.6,17.15,60411
2012,6,2,6,1,23.1,19.2,28.8,2.5,44.8,12.3,18.6,56122
2012,6,3,7,1,23.3,18,29.1,2.2,38.9,10.5,23.42,51865
2012,6,4,1,0,23.7,18.6,29.1,2.5,35.1,9.8,20.59,62206
2012,6,5,2,0,22.5,19.8,27.5,3.5,62.6,16.8,18.06,62958
2012,6,6,3,1,23,19.1,28.9,3,62,16.8,19.51,59139
2012,6,7,4,0,23,18.5,29.4,2.4,62.8,17.1,16.96,63340
2012,6,8,5,0,22.2,19,27.9,2.1,66.4,17.5,11.32,62556
2012,6,9,6,1,24.2,18.6,29.9,2,59.5,17.1,18.43,57383
2012,6,10,7,1,23.7,20.8,28.7,2.4,58.8,16.8,18.03,52788
2012,6,11,1,0,23.2,20.3,27.8,2.6,59.4,16.5,14.05,63222
2012,6,12,2,0,22.6,19,28.9,2.6,58.9,15.8,14.61,64506
2012,6,13,3,0,23.4,18.3,28.9,2.8,53.1,14.9,16.21,63780
2012,6,14,4,0,24.8,19.3,31.7,3.1,49.1,14.9,21.66,64546
2012,6,15,5,0,23.7,20.4,28,3,52.8,15.3,15.34,63990
2012,6,16,6,1,23.5,20.2,29.9,3,61.3,17.2,19.07,58330
2012,6,17,7,1,23.6,18.1,29.8,3.2,52.5,14.4,24.48,53298
2012,6,18,1,0,24.9,20.1,30.2,2.2,46.5,14.2,19.45,66205
2012,6,19,2,0,26,20.9,33.5,2.9,44.8,14.2,19.65,66982
2012,6,20,3,0,25.4,21.3,31.3,3.5,49.1,15.4,22.74,67009
2012,6,21,4,0,25.7,21.3,32.4,2.7,55.3,17.5,20.01,66934
2012,6,22,5,0,24.3,21.3,29.3,2.7,61.4,18.2,15.05,66429
2012,6,23,6,1,26.2,21.5,31.7,2.2,55.8,18.3,18.28,60035
2012,6,24,7,1,27.8,23.6,32.8,2.3,48.3,17.5,15.48,54183
2012,6,25,1,0,26.5,22.2,33.2,4.2,40.5,13.6,21.95,66791
2012,6,26,2,0,24.6,20.6,30.8,4.6,44.9,13.4,22.96,65382
2012,6,27,3,0,24.8,19.3,31,3.3,47.1,14.5,20.95,65558
2012,6,28,4,0,25.3,20.9,29.6,2.2,50.4,15.9,13.63,65842
2012,6,29,5,0,25.9,22,31,2.3,60.4,19.5,13.62,67390
2012,6,30,6,1,21.9,20.2,23.7,4.2,87.8,23,3.2,59230
2012,7,1,7,1,21.6,19.2,25.4,3,80.1,20.5,6.68,53160
2012,7,2,1,0,24,21.7,29.8,2.5,62.8,18.3,17.2,65642
2012,7,3,2,0,22.7,19.7,25.7,1.5,78.1,21.4,7.06,66433
2012,7,4,3,0,24.4,22.6,27.4,3.2,79.8,24.1,10.52,67858
2012,7,5,4,0,22.7,20.9,24.6,2.1,89.6,24.6,1.87,66378
2012,7,6,5,0,20.9,19.9,21.8,3.2,88.8,21.8,2.97,65582
2012,7,7,6,1,24.8,18.5,31,1.7,62.1,18.7,22.23,57899
2012,7,8,7,1,25.8,21.4,30.7,2.5,64.5,21.1,23.18,54057
2012,7,9,1,0,26.3,21.9,32.3,2,64.1,21.5,18.07,68751
2012,7,10,2,0,25.9,21.7,29.1,2.5,67.4,22.1,7.96,67961
2012,7,11,3,0,23.3,21,26.5,3,83.5,23.8,5.08,67862
2012,7,12,4,0,24.7,21.1,28.5,2.3,72.3,22.2,8.55,67740
2012,7,13,5,0,26.1,21.8,29.3,2.2,76.1,25.4,11,68543
2012,7,14,6,1,22.8,20.4,26.2,3.7,82.1,22.7,7.05,59922
2012,7,15,7,1,19.7,19.1,20.5,4.4,89.5,20.5,3.56,53714
2012,7,16,1,0,21.7,19,25,1.9,80.3,20.6,8.64,64442
2012,7,17,2,0,25.5,21.6,29,2,70.5,22.8,10.77,66197
2012,7,18,3,0,26.3,24.7,28.4,2.6,78.8,26.8,6.86,68952
2012,7,19,4,0,23.9,22.4,26.5,4.9,85.3,25.1,8.6,67871
2012,7,20,5,0,25.6,22.1,29.7,2.3,73.6,23.8,15.51,69021
2012,7,21,6,1,27.5,24.1,31.4,1.6,67.4,24.3,15.92,62512
2012,7,22,7,1,27.2,23.7,30.4,2.1,74.4,26.6,9.1,57900
2012,7,23,1,0,27.6,25.6,30.5,4,73.9,27.1,8.83,72595
2012,7,24,2,0,27.8,25.5,32.1,3.2,71.9,26.5,16.81,72913
2012,7,25,3,0,27.9,24.2,32.1,2.2,68,25.1,20.67,72784
2012,7,26,4,0,28.1,24.3,32.6,2.4,63.4,23.6,23.33,72630
2012,7,27,5,0,27.9,24.9,32.3,2.8,68,25.1,17.2,72704
2012,7,28,6,1,28.5,25.2,33.2,2.6,67.3,25.6,16.95,64680
2012,7,29,7,1,29.2,26.2,33.2,3.7,66.8,26.7,16.1,60779
2012,7,30,1,0,28.4,23,31.6,4,72.3,27.8,11.85,69856
2012,7,31,2,0,29,26.6,33,2.5,66.1,26.1,15.02,70763
2012,8,1,3,0,30.8,25.9,35.3,2.5,56.8,24.7,17.27,68525
2012,8,2,4,0,30.8,26.8,35.5,3.7,53.6,23.5,18.09,67314
2012,8,3,5,0,31.3,27.1,35.4,3.2,51.9,23.3,21.72,66851
2012,8,4,6,1,31.7,28.2,36.2,2.2,50.1,23,21.67,62279
2012,8,5,7,1,31.8,27.5,36.7,2,51,23.4,20.35,63236
2012,8,6,1,0,31.5,27.8,35.8,2.4,54.1,24.7,15.26,74291
2012,8,7,2,0,30.7,26.6,35,3.2,48,20.9,17.56,73653
2012,8,8,3,0,29.6,25.6,34.3,2.9,51.6,21.1,18.15,72497
2012,8,9,4,0,29.7,26.6,34.6,2.2,63.5,25.8,17.46,72940
2012,8,10,5,0,27.4,25.7,29,1.9,69.4,25.2,5.38,70288
2012,8,11,6,1,27.7,24,31.8,1.9,65,23.8,10.16,63524
2012,8,12,7,1,25.5,22.3,27.9,2,80.3,26,4.96,57960
2012,8,13,1,0,26.6,22.1,32.1,2.1,65,22.1,15.01,69090
2012,8,14,2,0,26.7,23.2,31.2,2.9,64.3,22.1,15.87,69018
2012,8,15,3,1,23.7,22.4,27.1,2.7,88,25.7,0.9,62387
2012,8,16,4,0,26,22.7,28.9,1.6,68.8,22.6,13.85,69481
2012,8,17,5,0,27.5,24.3,32.2,2.5,74,26.9,11.17,71135
2012,8,18,6,1,27.2,25.8,28.6,2.5,80.3,28.9,3.65,63768
2012,8,19,7,1,27.9,26.3,30.8,4.9,75.8,28.3,8.16,59360
2012,8,20,1,0,25.4,24,27.1,4.1,87.4,28.1,3.06,71059
2012,8,21,2,0,25.3,23.5,28.7,2,85.4,27.3,7.64,70992
2012,8,22,3,0,22,20.3,24.6,1.9,80.5,21.1,6.71,66037
2012,8,23,4,0,23,20.5,25.7,3.5,68.3,18.9,9.53,64960
2012,8,24,5,0,23.3,21.1,26.1,3.9,70,19.9,8.09,63708
2012,8,25,6,1,25,21.5,28.9,2.5,80.1,25.1,7.63,60599
2012,8,26,7,1,27.5,24.1,32.4,1.9,72.3,26,12.89,58068
2012,8,27,1,0,28.5,24.5,32.9,4,59.9,22.9,16.28,71046
2012,8,28,2,0,26.1,21.8,29.4,7.5,69.5,23.1,1.02,65715
2012,8,29,3,0,25.7,21.7,29.1,5.3,70.3,22.9,12.26,68780
2012,8,30,4,0,21.4,18.7,24.7,3.3,85.8,21.9,1.52,65840
2012,8,31,5,0,23.8,18.7,28.4,2.8,65.6,19.2,19.57,64788
2012,9,1,6,1,25.2,22.3,29.4,2.2,69,21.8,16.07,58196
2012,9,2,7,1,25,20.8,29.5,2,65.1,20.2,13.9,54602
2012,9,3,1,0,24.9,22.2,28.5,1.5,71.4,22.2,9.1,67693
2012,9,4,2,0,22,19.7,24.4,2.3,84.1,22,4.16,66324
2012,9,5,3,0,22.3,19.2,26.1,2.7,61.1,16.1,18.7,65566
2012,9,6,4,0,21.6,16,27.1,2.2,52.9,13.1,20.97,64096
2012,9,7,5,0,22.5,16.9,27.2,2.4,60.6,15.9,15.22,64860
2012,9,8,6,1,20.2,17.7,23.7,4.2,71.8,16.8,7.74,56953
2012,9,9,7,1,20.9,17.1,25,1.8,68.4,16.7,12.32,52607
2012,9,10,1,0,23.2,17.8,28.3,1.9,61.4,16.9,16.41,63382
2012,9,11,2,0,22.8,18.1,27.5,2.1,53.1,14.4,16.28,63690
2012,9,12,3,0,21.6,19.6,24.8,1.8,68.9,17.7,5.85,63598
2012,9,13,4,0,20,18.6,21.1,1.5,87.1,20.2,1.62,63730
2012,9,14,5,0,19.4,17.3,21.8,1.7,68.5,15.1,10,61461
2012,9,15,6,1,21,17,25.5,2,56.8,13.9,13.3,55814
2012,9,16,7,1,19.9,17.5,22.1,3.8,60.1,13.8,5.92,52053
2012,9,17,1,0,17.3,16,18.4,5.2,86.8,17.1,0.87,60517
2012,9,18,2,0,20.9,17.7,24.6,2.9,69.4,16.7,13.9,61632
2012,9,19,3,0,20.6,17.7,25.2,2.4,63.9,15.2,12.26,61552
2012,9,20,4,0,20.1,15.6,24.7,2,69.6,16,10.96,61933
2012,9,21,5,0,20.1,17.2,24.3,2,68.3,15.7,9.52,61504
2012,9,22,6,1,20.7,15.2,26.4,1.9,60.6,14.1,15.78,56074
2012,9,23,7,1,21.2,16.4,26.6,1.4,56.6,13.6,16.65,52648
2012,9,24,1,0,21.5,16.1,27.5,1.9,49.8,12,17.01,61955
2012,9,25,2,0,21.8,16.9,27.8,2.3,52.3,13.1,17.37,61999
2012,9,26,3,0,21.3,17.5,25.4,1.8,60,14.9,10.97,61849
2012,9,27,4,0,20.3,17.7,23.6,2.2,62,14.5,9.02,60988
2012,9,28,5,0,18,15.4,22,2.7,72.3,14.8,5.41,58686
2012,9,29,6,1,16.4,14,19.8,2.6,58.8,10.7,14.38,46048
2012,9,30,7,1,16.2,12,21,1.5,63.8,11.5,14.62,41302
2012,10,1,1,1,18.1,12.5,24.6,1.5,64.3,12.9,14.74,44079
2012,10,2,2,0,19.3,14.3,24.9,1.5,64.3,13.9,12.74,48778
2012,10,3,3,1,19.9,15,26,1.8,60.4,13.5,14.71,51925
2012,10,4,4,0,19,14.4,24.2,2,61.6,13.1,13.59,59549
2012,10,5,5,0,19,14.9,22.8,1.9,61.4,13.2,10.1,60138
2012,10,6,6,1,19.6,16.1,24.5,1.6,52.9,11.7,13.28,55401
2012,10,7,7,1,19.2,15.1,24.4,2.1,54.9,11.7,13.93,51457
2012,10,8,1,0,18.4,14.6,23.4,1.8,53,10.9,13.34,60359
2012,10,9,2,0,17.6,13.8,22.4,1.5,60,11.7,10.16,60972
2012,10,10,3,0,15.7,12.6,20.3,2.3,69.6,12.3,6.29,60099
2012,10,11,4,0,13.9,9.9,19,2.3,47.4,7.3,15.99,61169
2012,10,12,5,0,14.9,8.5,21.4,1.8,51.8,8.4,14.46,59780
2012,10,13,6,1,16.4,11.3,23.1,1.7,54,9.5,12,53632
2012,10,14,7,1,16.3,12,21.8,2.6,39.9,7,13.16,50815
2012,10,15,1,0,14.8,10.3,21.8,1.6,33.3,5.4,14.35,60196
2012,10,16,2,0,17.1,10.8,23.4,2.5,46.5,8.9,13.08,60814
2012,10,17,3,0,12.6,8.1,17.6,3.8,57,8.5,12.54,60257
2012,10,18,4,0,11.6,6,17,2,46.5,6.1,14.74,61039
2012,10,19,5,0,14.8,10.3,20.1,1.8,52.3,8.4,12.76,60020
2012,10,20,6,1,15.8,10.5,21,3,65,11.5,10.4,54174
2012,10,21,7,1,18.3,15.4,23.7,1.7,70.5,14.4,9.18,51456
2012,10,22,1,0,13.4,8.5,17.1,3.9,77.3,12.2,0.85,61429
2012,10,23,2,0,10,4.5,14.5,3.2,49.4,6,14.23,61622
2012,10,24,3,0,13.2,9.5,18.4,2.5,62.8,9.4,5.26,60965
2012,10,25,4,0,15.2,12.6,20,1.8,68.5,11.7,7.3,61308
2012,10,26,5,0,15.9,11.1,22.3,2.2,62.1,10.7,11.92,60371
2012,10,27,6,1,14.3,12.5,16.4,3.3,84.5,13.7,0.38,55277
2012,10,28,7,1,14.3,10.8,18.8,3.6,65.4,10.5,12.44,51516
2012,10,29,1,0,11.7,8,16.7,2.1,60.6,8,9.88,61144
2012,10,30,2,0,8.6,5.8,12.4,2.9,55.4,6.1,11.83,61165
2012,10,31,3,0,6.9,2.8,11.6,2.5,50.9,4.9,9.97,61481
2012,11,1,4,0,5.6,2.7,10,3.7,36.5,3.3,12.8,62758
2012,11,2,5,0,7.2,1.6,12.4,1.9,36.9,3.7,12.61,61775
2012,11,3,6,1,9.4,3.2,15.7,1.9,41.5,4.6,11.14,55191
2012,11,4,7,1,11.8,9.1,15.3,3.4,56.5,7.7,4.21,53038
2012,11,5,1,0,8.5,7.2,10.7,1.9,87.6,9.7,1.92,63267
2012,11,6,2,0,7.1,5.1,8.6,2.3,81,8.1,2.04,63871
2012,11,7,3,0,8.4,4.1,12.5,2.4,68.4,7.4,8.46,62448
2012,11,8,4,0,8.8,6,12.6,1.6,74.6,8.4,4.06,63379
2012,11,9,5,0,9.4,4.4,15,2.5,63.6,7.1,10.8,62933
2012,11,10,6,1,12,9.2,14.7,4.6,49.3,6.8,10.64,55606
2012,11,11,7,1,8.7,3.6,12,5.3,72,8.3,1.71,54242
2012,11,12,1,0,7.3,5.8,9.1,4.6,67.8,6.9,3.34,63856
2012,11,13,2,0,5.3,1.7,9.1,3.6,54.8,4.9,7.72,65071
2012,11,14,3,0,2.4,-0.6,6.7,3.4,53.3,3.9,11.13,65597
2012,11,15,4,0,4.2,-0.3,9.8,1.4,51.5,4.1,10.51,65600
2012,11,16,5,0,4.9,1,8.2,2.1,74,6.5,2.72,65817
2012,11,17,6,1,5.3,1.5,8,3.2,61.6,5.5,8.51,58325
2012,11,18,7,1,3.5,-0.5,8.4,1.7,45.1,3.4,10.84,55874
2012,11,19,1,0,3.4,-0.5,7.6,3.2,64.4,5.1,7.13,66846
2012,11,20,2,0,1.9,-1.8,6.4,2.1,51.6,3.5,9.72,67338
2012,11,21,3,0,4.1,-0.4,8.4,1.6,62.5,5.1,6.19,67861
2012,11,22,4,0,6.7,1.9,10.5,2.1,68.3,6.7,6.78,66803
2012,11,23,5,0,3.3,0.3,6.9,3.1,63,4.9,8.01,66568
2012,11,24,6,1,1.7,-1.8,6.7,2.3,46.9,3.1,10.63,59203
2012,11,25,7,1,3.4,-0.7,7.5,1.6,55.6,4.4,6.31,56021
2012,11,26,1,0,2.3,-1.2,5.1,3.8,51.5,3.8,9.2,68602
2012,11,27,2,0,2.1,-2.8,6.5,1.7,38.9,2.7,9.89,68958
2012,11,28,3,0,5,-0.1,10.2,3.8,54.5,4.9,3.85,68297
2012,11,29,4,0,0.8,-1.9,4.7,2.3,34.4,2.2,8.82,69062
2012,11,30,5,0,1.7,-3,6.2,2.5,49.6,3.4,6.9,68779
2012,12,1,6,1,-0.9,-5.9,4,1.8,47.9,2.7,9.09,60745
2012,12,2,7,1,2.9,1,7.1,2.3,50.4,3.8,7.59,57401
2012,12,3,1,0,1.7,-1.6,5,3.8,66.9,4.7,0.66,70771
2012,12,4,2,0,-3.3,-5.9,-0.1,3.7,41.3,2,9.63,71774
2012,12,5,3,0,-3.8,-6.2,-0.8,3.2,66.5,3.1,1.99,72502
2012,12,6,4,0,-6.3,-10.3,-2.9,2.5,53.4,2.1,8.25,72744
2012,12,7,5,0,-4.5,-6.4,-2.4,4.1,76,3.4,2.33,73291
2012,12,8,6,1,-8.2,-11,-5.3,2.8,42.4,1.4,8.74,64826
2012,12,9,7,1,-10.5,-13.2,-7,2.8,45.5,1.3,9.16,62638
2012,12,10,1,0,-8.3,-11.8,-4.6,2,51.3,1.7,9.1,74269
2012,12,11,2,0,-6.5,-10.4,-0.8,2.1,55.3,2,8.35,74052
